name,G,GS,MP,FG,FGA,FG%,P2,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB
Cliff Hafer,64,,,3.5,9.0,.391,0.9,1.7,.556,4.6,,,,,2.3,7.9,
Jeff Hafer,112,60,23.9,2.4,5.0,.486,2.1,3.9,.537,0.3,1.1,.303,1.2,1.8,.660,,
William Haff,12,,,0.6,1.4,.412,0.3,0.5,.667,0.3,,,,,,1.5,
Dick Haffner,56,,,3.1,3.7,.850,1.2,0.7,1.711,3.1,,,,,0.5,7.4,
Jim Haffner,53,,15.9,3.0,6.5,.460,1.0,1.3,.739,4.2,1.2,,0.4,1.3,1.9,7.0,
Scott Haffner,116,59,28.9,5.1,10.7,.475,,,.532,,,.431,2.6,3.0,.872,,
Paul Hafford,34,4,18.8,2.9,7.8,.377,0.6,1.6,.415,2.3,6.2,.368,1.4,1.7,.860,1.0,2.1
Stephen Hafford,39,0,6.3,0.5,1.6,.311,0.2,0.6,.357,0.0,0.3,.167,0.8,1.1,.750,,
Tony Hafley,87,26,23.7,3.6,7.4,.494,,,,,,,1.1,1.6,.678,5.8,0.8
Matt Hafterson,41,0,8.5,0.9,1.8,.486,,,,,,,0.7,1.1,.587,2.3,0.2
Dick Haga,75,,,3.4,7.6,.451,3.7,5.3,.696,7.2,,,,,2.2,10.5,
Scott Haga,15,0,2.6,0.3,0.7,.500,,,,,,,0.4,0.5,.857,0.8,0.1
Bill Hagan,5,,,1.2,2.8,.429,0.2,1.0,.200,2.4,,,,,0.8,2.6,
Chris Hagan,35,18,18.7,1.7,5.1,.339,1.2,3.1,.402,0.5,2.1,.247,0.8,1.2,.707,0.3,1.0
Cliff Hagan,77,,,7.4,17.3,.425,4.4,6.3,.700,13.4,2.8,,,,3.3,19.2,
Glenn Hagan,104,,,5.4,11.4,.476,2.6,3.5,.735,3.4,,,,,2.4,13.4,
Herm Hagan,15,,,1.7,3.2,.542,0.7,1.2,.556,2.4,,,,,1.2,4.1,
Herman Hagan,19,,,2.6,5.4,.480,2.1,3.5,.582,5.9,,,,,1.8,7.2,
J.W. Hagan,57,,,1.3,4.2,.317,0.6,1.0,.586,3.2,,,,,1.5,3.3,
Jeff Hagan,66,3,6.3,0.6,1.3,.465,,,.429,,,,0.4,0.6,.667,,
Jimmy Hagan,73,,,7.7,17.4,.440,5.7,7.8,.733,15.2,,,,,3.2,21.1,
Kent Hagan,60,19,21.5,3.5,7.4,.467,,,,,,,2.5,3.0,.833,2.6,2.0
Larry Hagan,17,,,4.8,10.9,.438,3.8,4.5,.844,1.1,,,,,,13.4,
Michael Hagan,12,,,0.5,1.0,.500,0.5,0.8,.667,0.2,,,,,0.1,1.5,
Terry Hagan,25,,,1.0,2.6,.379,0.3,0.5,.615,2.1,,,,,1.4,2.1,
Tom Hagan,76,,,7.6,15.1,.504,4.7,5.7,.833,5.0,,,,,2.9,19.9,
Tyler Hagan,1,0,3.0,1.0,1.0,1.000,1.0,1.0,1.000,0.0,0.0,,0.0,0.0,,0.0,0.0
Ashton Hagans,67,59,30.6,3.1,7.1,.432,2.6,5.5,.484,0.4,1.7,.265,2.8,3.5,.791,0.4,2.7
Jeff Hagans,86,9,12.9,1.2,3.1,.389,1.2,3.1,.389,0.0,0.0,,0.3,0.8,.369,,
William Hagans,4,0,0.5,0.0,0.3,.000,0.0,0.0,,0.0,0.3,.000,0.0,0.0,,0.0,0.3
Ryan Hage,37,1,1.9,0.1,0.2,.333,0.1,0.2,.429,0.0,0.1,.000,0.1,0.3,.417,0.1,0.1
Richard Hagedorn,18,,,0.1,0.7,.077,0.0,0.1,.000,0.4,,,,,0.4,0.1,
Tyler Hagedorn,119,66,20.4,3.4,7.4,.467,2.2,4.4,.494,1.3,3.0,.426,2.1,2.7,.807,0.9,3.6
Thomas Hagel,4,,,0.5,0.8,.667,,0.3,,,,,,,,1.0,
Jeff Hagen,119,44,15.6,2.0,3.9,.499,2.0,3.9,.500,0.0,0.0,.000,1.6,2.3,.717,1.4,2.2
Jon Hagen,5,,,0.0,0.6,.000,0.0,0.0,,0.0,,,,,0.0,0.0,
Matt Hagen,31,10,9.5,0.3,0.8,.360,0.3,0.8,.360,0.0,0.0,,0.1,0.2,.571,0.4,0.8
Troy Hagen,7,0,,0.0,0.4,.000,0.0,0.4,.000,0.0,0.0,,0.1,0.3,.500,0.0,0.1
Charles Hagenah,22,,,3.1,7.3,.429,2.5,4.3,.574,9.0,,,,,4.0,8.7,
_ Hagenan,19,,,4.7,10.4,.449,4.0,6.5,.618,8.7,,,,,3.7,13.4,
